id,name,unit,region_name,indicator_topic,indicator_source,indicator_name,indicator_group,url,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AO,Angola,Millions of people,Southern Africa,Access,Tracking SDG7/WBG,Population with access to electricity-National (millions of people),Electricity,/aep/country/angola,3.97870206832886,3.39665389060974,4.62160587310791,4.98772287368774,5.35786390304565,5.74844598770142,6.18003177642822,7.87413311004639,8.37737560272217,7.62174701690674,8.17919540405273,8.37962055206299,9.36086273193359,9.98336219787598,8.61454963684082,11.700909614563,12.0440301895142,12.7774200439453,13.940710067749,14.4951295852661,15.428879737854,16.3371391296387,16.9693202972412
AO,Angola,Millions of people,Southern Africa,Access,Tracking SDG7/WBG,Population with access to electricity-Rural (millions of people),Electricity,/aep/country/angola,0.287212997674942,0.786148011684418,0.233906999230385,0.194076001644135,0.144877001643181,0.0860309973359108,0.0613240003585815,0.401349991559982,0.599115014076233,0.526539981365204,0.46051499247551,0.678731977939606,0.631810009479523,0.671768009662628,0.521721005439758,0.386974990367889,0.578472018241882,0.649298012256622,0.774724006652832,0.827875018119812,0.882125973701477,0.904404997825623,0.949283003807068
AO,Angola,Millions of people,Southern Africa,Access,Tracking SDG7/WBG,Population with access to electricity-Urban (millions of people),Electricity,/aep/country/angola,3.69148898124695,2.61050510406494,4.38769817352295,4.79364585876465,5.21298599243164,5.66241502761841,6.11870622634888,7.47278213500977,7.77826023101807,7.09520816802979,7.71867895126343,7.70088815689087,8.72905254364014,9.3115930557251,8.09282779693604,11.3139295578003,11.4655504226685,12.1281204223633,13.1659898757935,13.6672601699829,14.5467500686646,15.4327402114868,16.020040512085
AO,Angola,Millions of people,Southern Africa,Access,Tracking SDG7/WBG,Population without access to electricity-National (millions of people),Electricity,/aep/country/angola,12.4622182846069,13.586615562439,12.9510440826416,13.2156467437744,13.5078563690186,13.8040943145752,14.0823678970337,13.1235570907593,13.382043838501,14.9278030395508,15.1899347305298,15.8389387130737,15.7352867126465,16.0149784088135,18.3059196472168,16.158390045166,16.7694301605225,17.0067691802979,16.8334903717041,17.2924404144287,17.3985195159912,17.5573501586914,18.0189800262451
AO,Angola,Millions of people,Southern Africa,Access,Tracking SDG7/WBG,Population without access to electricity-Rural (millions of people),Electricity,/aep/country/angola,7.9188871383667,7.48909997940063,8.11994361877441,8.24405193328857,8.37734413146973,8.51708698272705,8.69937610626221,8.5175609588623,8.47840023040771,8.71100521087646,8.93776226043701,8.88088226318359,9.08835887908936,9.20717525482178,9.51138877868652,9.79658508300781,9.75138759613037,9.82325172424316,9.83794593811035,9.92375469207764,10.0083236694336,10.124924659729,10.2187566757202
AO,Angola,Millions of people,Southern Africa,Access,Tracking SDG7/WBG,Population without access to electricity-Urban (millions of people),Electricity,/aep/country/angola,4.5433349609375,6.09751319885254,4.83109998703003,4.97159481048584,5.13051414489746,5.28700494766235,5.38299417495728,4.60599803924561,4.903639793396,6.21679210662842,6.2521710395813,6.95806217193604,6.64692687988281,6.80780696868896,8.79453182220459,6.36182022094727,7.01805019378662,7.18351984024048,6.99555015563965,7.36868000030518,7.39020013809204,7.4324197769165,7.80022001266479
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,Electricity export (GWh),Electricity,/aep/country/burkina-faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,Electricity final consumption (GWh),Electricity,/aep/country/burkina-faso,346.714996337891,373.561004638672,419.091003417969,421.480010986328,465.760009765625,503.480010986328,563.117736816406,602.942077636719,619.195373535156,692.399108886719,778.899475097656,908.108520507813,1205.73681640625,1340.20581054688,1376.97595214844,1135.23608398438,1167.98132324219,2560.27099609375,2221.88012695313,2297.82055664063,2391.36645507813,2946.80126953125,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,Electricity generated from biofuels and waste (GWh),Electricity,/aep/country/burkina-faso,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109999999403954,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,Electricity generated from fossil fuels (GWh),Electricity,/aep/country/burkina-faso,302.0,320.0,308.0,349.0,372.0,390.0,467.728912353516,501.295227050781,483.468231201172,567.492553710938,447.832458496094,530.27001953125,381.894866943359,625.22998046875,722.0,1709.9189453125,1800.52465820313,1447.88000488281,889.433715820313,948.491943359375,1012.82086181641,1420.92504882813,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,Electricity generated from geothermal energy (GWh),Electricity,/aep/country/burkina-faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,Electricity generated from hydropower (GWh),Electricity,/aep/country/burkina-faso,98.2679977416992,53.181999206543,63.7550010681152,96.0,100.0,99.0,80.0,110.0,135.932312011719,132.297088623047,117.538246154785,81.9494400024414,96.6458740234375,105.542701721191,64.0,93.4619979858398,102.385124206543,124.09455871582,128.929992675781,130.207748413086,131.518417358398,123.631958007813,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,Electricity generated from nuclear power (GWh),Electricity,/aep/country/burkina-faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,Electricity generated from renewable sources (GWh),Electricity,/aep/country/burkina-faso,104.267997741699,61.181999206543,73.754997253418,96.0,100.0,99.0,80.0,110.0,135.932312011719,132.297088623047,117.538246154785,81.9494400024414,96.6458740234375,105.542701721191,69.0,93.588996887207,102.51252746582,196.636947631836,183.019989013672,188.052352905273,194.850494384766,186.608764648438,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",Electricity,/aep/country/burkina-faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.127000004053116,0.12740695476532,72.5423965454102,54.0900001525879,57.8446083068848,63.3320808410645,62.866813659668,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,"Electricity generation, Total (GWh)",Electricity,/aep/country/burkina-faso,406.268005371094,381.182006835938,381.755004882813,445.0,472.0,489.0,547.728942871094,611.295227050781,619.400573730469,699.789611816406,565.370727539063,612.219482421875,478.540740966797,730.772705078125,791.0,1803.50793457031,1903.03723144531,1644.51696777344,1072.45373535156,1136.54431152344,1207.67138671875,1607.53381347656,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,Electricity import (GWh),Electricity,/aep/country/burkina-faso,0.0,67.0,111.0,69.0,96.0,125.0,139.0,124.0,135.715698242188,144.599502563477,384.506713867188,495.230010986328,514.932983398438,531.638977050781,523.469177246094,412.971008300781,422.97021484375,433.661499023438,837.369995117188,861.909729003906,889.619873046875,1568.30554199219,
BF,Burkina Faso,GWh,West Africa,Supply,AFREC Database,Electricity: Net imports ( GWh ),Electricity,/aep/country/burkina-faso,0.0,67.0,111.0,69.0,96.0,125.0,139.0,124.0,135.715698242188,144.599502563477,384.506713867188,495.230010986328,514.932983398438,531.638977050781,523.469177246094,412.971008300781,422.97021484375,433.661499023438,837.369995117188,861.909729003906,889.619873046875,1568.30554199219,
BF,Burkina Faso,KWh per capita,West Africa,Supply,AFREC Database,Electricity final consumption per capita (KWh),Electricity,/aep/country/burkina-faso,29.8687801361084,31.2744941711426,34.0915641784668,33.3064117431641,35.7436408996582,37.5117454528809,40.7195281982422,42.3057289123535,42.1515846252441,45.7297744750977,49.9127540588379,56.4677352905273,72.7609100341797,78.4998550415039,78.2996444702148,62.6834411621094,62.6383171081543,133.393447875977,112.490852355957,113.073059082031,114.401092529297,137.079895019531,
BF,Burkina Faso,KWh per capita,West Africa,Supply,AFREC Database,Electricity generation per capita (KWh),Electricity,/aep/country/burkina-faso,34.9991455078125,31.9125232696533,31.0544128417969,35.1650238037109,36.2225151062012,36.4329109191895,39.6067504882813,42.8918304443359,42.1655540466309,46.2178840637207,36.2295875549316,38.0688552856445,28.8778190612793,42.8035316467285,44.9790115356445,99.582893371582,102.059051513672,85.6814727783203,54.296932220459,55.9279899597168,57.774040222168,74.7795944213867,
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,Electricity installed capacity in Bioenergy (MW),Electricity,/aep/country/burkina-faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150000005960464,0.150000005960464,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,Electricity installed capacity in Fossil fuels (MW),Electricity,/aep/country/burkina-faso,48.0,48.0,48.0,150.0,181.0,204.0,226.0,223.0,224.0,224.0,210.0,272.0,329.0,218.0,256.0,296.0,293.0,289.160003662109,289.160003662109,339.160003662109,339.160003662109,389.160003662109,389.160003662109
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,Electricity installed capacity in Geothermal (MW),Electricity,/aep/country/burkina-faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,Electricity installed capacity in Hydropower (MW),Electricity,/aep/country/burkina-faso,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,34.5999984741211,34.5999984741211,34.5999984741211,34.5999984741211,34.5999984741211,34.5999984741211,34.5999984741211,34.5999984741211
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,Electricity installed capacity in Non-renewable energy (MW),Electricity,/aep/country/burkina-faso,48.0,48.0,48.0,150.0,181.0,204.0,226.0,223.0,224.0,224.0,210.0,272.0,329.0,218.0,256.0,296.0,293.0,289.160003662109,289.160003662109,339.160003662109,339.160003662109,389.160003662109,389.160003662109
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,Electricity installed capacity in Nuclear (MW),Electricity,/aep/country/burkina-faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,Electricity installed capacity in Solar (MW),Electricity,/aep/country/burkina-faso,0.0,0.0,0.0,0.0,0.109999999403954,0.109999999403954,0.109999999403954,0.109999999403954,0.109999999403954,0.112000003457069,0.209000006318092,0.266999989748001,0.833000004291534,1.34099996089935,1.82400000095367,2.75,3.16499996185303,38.2519989013672,53.6949996948242,55.4259986877441,55.9160003662109,56.701000213623,87.2959976196289
