id,name,unit,region_name,indicator_topic,indicator_source,indicator_name,indicator_group,url,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
SD,Sudan,Millions of people,East Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/sudan,18.3954200744629,18.8494815826416,19.3297958374023,19.8240146636963,20.3133716583252,20.7852745056152,21.2359294891357,21.6726188659668,22.1068782806396,22.5481262207031,23.0078620910645,23.4893589019775,23.9889259338379,24.5027084350586,25.0242309570313,25.5484886169434,26.0741882324219,26.6020412445068,27.1313095092773,27.6615085601807,28.1917781829834,28.7208461761475,29.2466983795166
SD,Sudan,Millions of people,East Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/sudan,8.85511493682861,9.09552383422852,9.34976959228516,9.61192989349365,9.87296867370605,10.1266403198242,10.3711338043213,10.6099081039429,10.8486175537109,11.1024932861328,11.378101348877,11.6779556274414,12.0012655258179,12.3472089767456,12.7136821746826,13.0993137359619,13.504638671875,13.9312877655029,14.3802165985107,14.8525857925415,15.3494243621826,15.8715934753418,16.4195938110352
SL,Sierra Leone,Current US$,West Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/sierra-leone,860650560.0,1090465408.0,1253320320.0,1385785472.0,1448538368.0,1650494336.0,1885112192.0,2158496768.0,2505458688.0,2453899776.0,2578026240.0,2942454784.0,3802068480.0,4915622912.0,5006949376.0,4252249344.0,3854589440.0,3712855296.0,4084970240.0,4073775872.0,4201664768.0,4470305792.0,4427691008.0
SL,Sierra Leone,Millions of people,West Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/sierra-leone,2.93824195861816,3.03937005996704,3.16721606254578,3.30941200256348,3.44898796081543,3.56935095787048,3.66692900657654,3.74824905395508,3.81776809692383,3.88297700881958,3.94911503791809,4.01673889160156,4.08390283584595,4.15077114105225,4.21693897247314,4.28223419189453,4.34691190719604,4.41070985794067,4.47322702407837,4.5340838432312,4.59295988082886,4.64975690841675,4.70450878143311
SL,Sierra Leone,Millions of people,West Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/sierra-leone,1.62605500221252,1.69977700710297,1.78999996185303,1.89013695716858,1.99070703983307,2.08902788162231,2.18176293373108,2.26716804504395,2.34760403633118,2.42728304862976,2.50960493087769,2.59495306015015,2.68219995498657,2.77130794525146,2.86222290992737,2.95479106903076,3.04927802085876,3.14650201797485,3.24650192260742,3.34903907775879,3.45397090911865,3.56131196022034,3.6711699962616
SN,Senegal,Current US$,West Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/senegal,4685620224.0,4881026560.0,5359691776.0,6845136384.0,8033342976.0,8700398592.0,9358482432.0,11285182464.0,13361631232.0,12771709952.0,12914129920.0,14352023552.0,17672054784.0,18918942720.0,19802355712.0,17776566272.0,19035129856.0,20989128704.0,23127197696.0,23405058048.0,24533948416.0,31842381824.0,33198727168.0
SN,Senegal,Millions of people,West Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/senegal,5.89876794815063,6.03372383117676,6.17500400543213,6.3067421913147,6.43046379089355,6.55789613723755,6.68861103057861,6.82318496704102,6.96272420883179,7.10893821716309,7.26241683959961,7.4235692024231,7.59126996994019,7.7634859085083,7.93695497512817,8.10828399658203,8.27657699584961,8.44200420379639,8.60462856292725,8.7648868560791,8.92303085327148,9.07879066467285,9.23173999786377
SN,Senegal,Millions of people,West Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/senegal,3.98528409004211,4.10077285766602,4.22185707092285,4.36424779891968,4.52547979354858,4.69336986541748,4.86815214157104,5.05037212371826,5.24123287200928,5.441978931427,5.65381193161011,5.87734079360962,6.11224317550659,6.35683393478394,6.60915613174438,6.86871004104614,7.13503694534302,7.40856313705444,7.68964099884033,7.9789719581604,8.27712345123291,8.58419513702393,8.90012359619141
SO,Somalia,Current US$,East Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/somalia,2052000000.0,1303000064.0,1219000064.0,1516999936.0,1984000000.0,2316000000.0,2390000128.0,2483000064.0,2600000000.0,1247000064.0,1092999936.0,3499000064.0,3611000064.0,4574000128.0,5022000128.0,5330999808.0,5529999872.0,5608999936.0,5849999872.0,6477000192.0,6965000192.0,7390000128.0,8490999808.0
SO,Somalia,Millions of people,East Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/somalia,6.01542282104492,6.1675009727478,6.31330680847168,6.41767692565918,6.52186393737793,6.62997484207153,6.74184894561768,7.2408390045166,7.27509307861328,7.30052280426025,7.31511688232422,7.31878805160522,7.45937585830688,7.60138416290283,7.74588918685913,7.89353513717651,8.04440879821777,8.19811916351318,8.35451030731201,8.51328945159912,8.6741361618042,8.83692359924316,9.00137138366699
SO,Somalia,Millions of people,East Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/somalia,2.9960560798645,3.12332201004028,3.25085997581482,3.41872000694275,3.59436392784119,3.77994990348816,3.97646808624268,3.7977569103241,4.09418296813965,4.40746688842773,4.73810577392578,5.08593702316284,5.3043999671936,5.53096485137939,5.76723623275757,6.01459407806396,6.27358722686768,6.54440402984619,6.82741498947144,7.12288188934326,7.43103790283203,7.75227212905884,8.08684253692627
SS,South Sudan,Current US$,East Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/south-sudan,,,,,,,,,,,,17186000896.0,11266810880.0,14947000320.0,15383000064.0,14801000448.0,3500999936.0,3495000064.0,4658999808.0,5319000064.0,6710000128.0,5167000064.0,5729999872.0
SS,South Sudan,Millions of people,East Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/south-sudan,5.59480619430542,5.81445407867432,6.02421188354492,6.23450422286987,6.46199178695679,6.71786499023438,7.00428295135498,7.3139328956604,7.637038230896,7.95887804031372,8.26920127868652,8.56474685668945,8.8475399017334,9.11918544769287,9.3831615447998,9.64211559295654,9.89567375183105,10.1428270339966,10.38498878479,10.623927116394,10.8609457015991,11.0965280532837,11.3304281234741
SS,South Sudan,Millions of people,East Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/south-sudan,1.10584998130798,1.15998804569244,1.21306395530701,1.26713800430298,1.32566297054291,1.39101195335388,1.46386897563934,1.54286694526672,1.62609803676605,1.71178901195526,1.79799103736877,1.88410997390747,1.97071802616119,2.05830502510071,2.14780902862549,2.24002003669739,2.33505606651306,2.43288707733154,2.53406405448914,2.63925695419312,2.7490611076355,2.86389994621277,2.98403000831604
ST,Sao Tome and Principe,Current US$,Central Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/sao-tome-and-principe,54758820.0,67646752.0,89830840.0,95713392.0,99525152.0,124301896.0,136097312.0,145827424.0,188021168.0,187821024.0,197454064.0,233213520.0,252560576.0,302885312.0,348920864.0,318257376.0,347547456.0,379400704.0,415642912.0,430670304.0,477349280.0,636415040.0,727807616.0
ST,Sao Tome and Principe,Millions of people,Central Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/sao-tome-and-principe,0.0645570009946823,0.0646129995584488,0.0643969997763634,0.0641459971666336,0.0638699978590012,0.0635519996285439,0.0631759986281395,0.0627610012888908,0.0622910000383854,0.061794999986887,0.0612559989094734,0.0606780014932156,0.0600610002875328,0.0594649985432625,0.0588850006461143,0.0583250001072884,0.0577899999916554,0.0572759993374348,0.0567919984459877,0.0563360005617142,0.0559099987149239,0.0555169992148876,0.0551550015807152
ST,Sao Tome and Principe,Millions of people,Central Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/sao-tome-and-principe,0.0740490034222603,0.0770089998841286,0.0804919973015785,0.0842259973287582,0.0880990028381348,0.0920780003070831,0.0961520001292229,0.100340001285076,0.10462199896574,0.109017997980118,0.113519996404648,0.11812199652195,0.122827999293804,0.127580001950264,0.13238100707531,0.1372279971838,0.142120003700256,0.147051006555557,0.152025997638702,0.157042995095253,0.162101000547409,0.167200997471809,0.172334000468254
SZ,Eswatini,Current US$,Southern Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/eswatini,1738093696.0,1600573824.0,1472889344.0,2266075392.0,2855027456.0,3245993216.0,3349326080.0,3530592512.0,3352401152.0,3631853312.0,4498574848.0,4784653312.0,4734396416.0,4599904768.0,4425653760.0,4060720640.0,3815129600.0,4406908416.0,4665689088.0,4471136256.0,3980899072.0,4899814400.0,5265683456.0
SZ,Eswatini,Millions of people,Southern Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/eswatini,0.820662975311279,0.830923020839691,0.838527977466583,0.844950020313263,0.852319002151489,0.86216002702713,0.875009000301361,0.889921009540558,0.903416991233826,0.917837023735046,0.932443022727966,0.947124004364014,0.962963998317719,0.979039013385773,0.995294988155365,1.01168096065521,1.02802300453186,1.04423797130585,1.06024599075317,1.07597994804382,1.09140002727509,1.1064430475235,1.1210949420929
SZ,Eswatini,Millions of people,Southern Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/eswatini,0.240805000066757,0.242004007101059,0.242402002215385,0.24244199693203,0.242734000086784,0.24371300637722,0.245505005121231,0.248512998223305,0.255479991436005,0.262838006019592,0.270399987697601,0.278133988380432,0.285194009542465,0.292416989803314,0.299802005290985,0.307330012321472,0.315075010061264,0.323015987873077,0.331138998270035,0.339433997869492,0.347894996404648,0.356510996818542,0.365285009145737
TD,Chad,Current US$,Central Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/chad,1385797888.0,1710063104.0,1987561600.0,2721569536.0,3279046400.0,6680615936.0,7453135872.0,8397412864.0,10371311616.0,9424520192.0,10969618432.0,12976138240.0,12069161984.0,12062077952.0,12858214400.0,9751887872.0,9624704000.0,9341090816.0,9960754176.0,9610365952.0,8727892992.0,9631854592.0,10203994112.0
TD,Chad,Millions of people,Central Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/chad,6.53750705718994,6.78577995300293,7.04810476303101,7.32024812698364,7.59632205963135,7.87226295471191,8.1461009979248,8.41932773590088,8.69546794891357,8.97978591918945,9.27380180358887,9.5784797668457,9.89199829101563,10.2116861343384,10.5336961746216,10.8551969528198,11.1751413345337,11.4941205978394,11.8129053115845,12.1328573226929,12.4548330307007,12.778639793396,13.1033372879028
TD,Chad,Millions of people,Central Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/chad,1.80505204200745,1.87723195552826,1.95358395576477,2.03295302391052,2.11372089385986,2.19474601745605,2.27549600601196,2.35637998580933,2.43839311599731,2.52300000190735,2.61339998245239,2.71017098426819,2.81313705444336,2.92190289497375,3.03574204444885,3.15421605110168,3.2774019241333,3.40587306022644,3.54027891159058,3.68148803710938,3.83026003837585,3.98707389831543,4.15220880508423
TG,Togo,Current US$,West Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/togo,1488186496.0,1481141888.0,1698678656.0,2111093120.0,2255942144.0,2280575744.0,2349495552.0,2659095296.0,3310278144.0,3365711872.0,3426118912.0,3867391488.0,3576581888.0,4321710080.0,6151812608.0,5620670976.0,6029969408.0,6393208320.0,7115431936.0,7220703232.0,7451899904.0,6479888384.0,7004837888.0
TG,Togo,Millions of people,West Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/togo,3.33477807044983,3.40669107437134,3.4760160446167,3.54406309127808,3.61277198791504,3.68362188339233,3.75666904449463,3.8313570022583,3.90740704536438,3.98451399803162,4.06220293045044,4.13902616500854,4.21543502807617,4.29190111160278,4.36775922775269,4.44266414642334,4.51605892181396,4.58803415298462,4.65857791900635,4.72781896591187,4.79582691192627,4.86253023147583,4.92783880233765
TG,Togo,Millions of people,West Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/togo,1.63558900356293,1.70507895946503,1.77545595169067,1.8473379611969,1.92182600498199,1.99964594841003,2.0811231136322,2.16602802276611,2.25438904762268,2.34595799446106,2.44074892997742,2.54025602340698,2.64404702186584,2.75104689598084,2.86115598678589,2.97413802146912,3.09031510353088,3.20966005325317,3.33234810829163,3.45856499671936,3.58846402168274,3.72209692001343,3.85949492454529
TN,Tunisia,Current US$,North Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/tunisia,21473486848.0,22065909760.0,23141752832.0,27453972480.0,31183974400.0,32272179200.0,34376663040.0,38909882368.0,44855070720.0,43455758336.0,44051132416.0,45811167232.0,45044375552.0,48775225344.0,50273316864.0,45778903040.0,44360085504.0,42167316480.0,42570805248.0,41803870208.0,41622323200.0,43500077056.0,43626180608.0
TN,Tunisia,Millions of people,North Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/tunisia,3.54681205749512,3.54068994522095,3.5312020778656,3.52013206481934,3.51113200187683,3.51188898086548,3.51525497436523,3.52103805541992,3.52879095077515,3.53789091110229,3.54762697219849,3.5579628944397,3.56890606880188,3.58024191856384,3.59143090248108,3.60127806663513,3.60959100723267,3.61619710922241,3.6207480430603,3.62288308143616,3.62233710289001,3.61897897720337,3.61279392242432
TN,Tunisia,Millions of people,North Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/tunisia,6.15238523483276,6.24501085281372,6.3331241607666,6.41954612731934,6.50646877288818,6.59059286117554,6.68088102340698,6.77704906463623,6.87854480743408,6.98394298553467,7.09230422973633,7.20350408554077,7.31776189804077,7.43431615829468,7.55247688293457,7.67238283157349,7.79365682601929,7.91592979431152,8.03842639923096,8.16028499603271,8.28079891204834,8.39953517913818,8.51628684997559
TZ,Tanzania,Current US$,East Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/tanzania,10174344192.0,10383560704.0,10805601280.0,11659128832.0,12825802752.0,16929977344.0,18610460672.0,21501743104.0,27388319744.0,28574171136.0,31409598464.0,33877905408.0,39650557952.0,45680533504.0,49964789760.0,47378599936.0,49774022656.0,53226717184.0,56711626752.0,60700946432.0,64402767872.0,79368724480.0,82305957888.0
TZ,Tanzania,Millions of people,East Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/tanzania,26.553316116333,27.1545810699463,27.7856216430664,28.3777980804443,28.9845066070557,29.6190185546875,30.2820301055908,30.972692489624,31.6841011047363,32.4086799621582,33.1386222839355,33.8714942932129,34.6069793701172,35.3465118408203,36.0920906066895,36.8447456359863,37.6037635803223,38.3671913146973,39.1328468322754,39.8981666564941,40.6612663269043,41.4211158752441,42.1777648925781
TZ,Tanzania,Millions of people,East Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/tanzania,7.62472486495972,7.96243715286255,8.32018566131592,8.77127265930176,9.26547813415527,9.79152679443359,10.3529167175293,10.9510221481323,11.5860424041748,12.2555522918701,12.9599685668945,13.6994075775146,14.4760189056396,15.2900838851929,16.1427764892578,17.035213470459,17.9684352874756,18.9428272247314,19.9585456848145,21.0153903961182,22.113353729248,23.2527408599854,24.434383392334
UG,Uganda,Current US$,East Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/uganda,6110282752.0,6348108288.0,6676040192.0,7058729472.0,8436148736.0,10041335808.0,11010390016.0,13548079104.0,18201245696.0,19057174528.0,19683139584.0,21482086400.0,30832656384.0,23468314624.0,37156564992.0,27441657856.0,29554198528.0,31386738688.0,34184433664.0,38001205248.0,38141534208.0,35574407168.0,38749716480.0
UG,Uganda,Millions of people,East Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/uganda,20.4849033355713,21.0767269134521,21.6992893218994,22.3485565185547,23.0178470611572,23.7027645111084,24.401496887207,25.1150054931641,25.8426704406738,26.5851173400879,27.3413600921631,28.1107521057129,28.8915996551514,29.6830997467041,30.4826641082764,31.2890396118164,32.1016578674316,32.9206466674805,33.7454795837402,34.5762176513672,35.4126892089844,36.2541427612305,37.0996360778809
UG,Uganda,Millions of people,East Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/uganda,3.55437111854553,3.77816605567932,4.01875782012939,4.27626323699951,4.55058908462524,4.84117603302002,5.14916610717773,5.4754810333252,5.8212251663208,6.18677806854248,6.57377195358276,6.98289489746094,7.41519594192505,7.8706259727478,8.35067272186279,8.85583114624023,9.38630867004395,9.94231224060059,10.5250825881958,11.1356554031372,11.7750120162964,12.4439449310303,13.1431655883789
ZA,South Africa,Current US$,Southern Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/south-africa,133059510272.0,118652510208.0,115481796608.0,175255732224.0,228590436352.0,257771618304.0,271636660224.0,299416846336.0,286769053696.0,295937376256.0,375348330496.0,416417021952.0,396329385984.0,400684384256.0,380908896256.0,346663124992.0,323493134336.0,381317054464.0,404673429504.0,387849125888.0,335343976448.0,388747493376.0,397184565248.0
ZA,South Africa,Millions of people,Southern Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/south-africa,19.7131786346436,19.774866104126,19.7991008758545,19.8000221252441,19.7849655151367,19.7548656463623,19.7076644897461,19.647367477417,19.5832748413086,19.5285892486572,19.4898529052734,19.4703350067139,19.4653778076172,19.4674892425537,19.4639091491699,19.4468765258789,19.4144916534424,19.3690013885498,19.3116512298584,19.2448577880859,19.1703395843506,19.0881614685059,18.9976348876953
ZA,South Africa,Millions of people,Southern Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/south-africa,26.01513671875,26.6101398468018,27.227071762085,27.8487033843994,28.4624290466309,29.0657196044922,29.6569175720215,30.2398128509521,30.8288536071777,31.4422283172607,32.0948104858398,32.7931823730469,33.5328369140625,34.2999076843262,35.0756607055664,35.8443489074707,36.6009826660156,37.3481521606445,38.0867691040039,38.820240020752,39.5508880615234,40.2778129577637,40.9984130859375
ZM,Zambia,Current US$,Southern Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/zambia,3600630272.0,4094451968.0,4193839104.0,4901874176.0,6221108224.0,8331863552.0,12756946944.0,14056885248.0,17911046144.0,15328314368.0,20265404416.0,23459690496.0,25503291392.0,28042485760.0,27144626176.0,21245151232.0,20965130240.0,25873580032.0,26311505920.0,23311769600.0,19320115200.0,26416992256.0,29457059840.0
ZM,Zambia,Millions of people,Southern Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/zambia,6.86609315872192,7.03543519973755,7.17541885375977,7.31566286087036,7.45783805847168,7.60359716415405,7.7526798248291,7.90521717071533,8.06264972686768,8.22706699371338,8.39936637878418,8.58016395568848,8.76786804199219,8.9608907699585,9.15666389465332,9.35335063934326,9.55030822753906,9.74770927429199,9.94550132751465,10.1438827514648,10.3428916931152,10.5421886444092,10.7413282394409
ZM,Zambia,Millions of people,Southern Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/zambia,3.66512799263,3.78869009017944,3.94498991966248,4.10632085800171,4.27390813827515,4.44855880737305,4.63076591491699,4.82075691223145,5.01986694335938,5.22935009002686,5.45066690444946,5.68459177017212,5.93206882476807,6.1923189163208,6.46431016921997,6.7472357749939,7.04108190536499,7.3464207649231,7.66367721557617,7.99348592758179,8.33638095855713,8.69260215759277,9.06229114532471
ZW,Zimbabwe,Current US$,Southern Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/zimbabwe,9815600128.0,9732462592.0,9291761664.0,8286792704.0,8192732160.0,7829781504.0,7047076864.0,6738234880.0,5805443072.0,9665999872.0,12042000384.0,14101999616.0,17114850304.0,19090999296.0,19495999488.0,19963000832.0,20548999168.0,22045999104.0,23651000320.0,22599999488.0,21670000640.0,21901393920.0,23440736256.0
ZW,Zimbabwe,Millions of people,Southern Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/zimbabwe,8.09626197814941,8.14062976837158,8.17718887329102,8.27783393859863,8.39556884765625,8.52616596221924,8.67168045043945,8.83198928833008,9.0082483291626,9.20090866088867,9.41021060943604,9.63693237304688,9.88072109222412,10.1386671066284,10.4022741317749,10.6679658889771,10.9344682693481,11.2011375427246,11.465747833252,11.7259702682495,11.9800052642822,12.2263402938843,12.4645967483521
ZW,Zimbabwe,Millions of people,Southern Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/zimbabwe,4.12598896026611,4.22553491592407,4.32333612442017,4.35606288909912,4.38194179534912,4.41386604309082,4.45258712768555,4.49792003631592,4.55022096633911,4.60969018936157,4.67610597610474,4.74971723556519,4.83010482788086,4.91583919525146,5.00940084457397,5.10948514938354,5.21589422225952,5.32876586914063,5.44751310348511,5.57152509689331,5.7004599571228,5.83411312103271,5.97282600402832
