country,country_serial,metric,unit,sector,sub_sector,source_link,source,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Lesotho,LS,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/lesotho,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350399985909462,0.0350399985909462,0.0350399985909462,0.0350000001490116,0.0350032709538937,0.0350071005523205,0.0350118689239025,0.504999995231628,0.505199372768402,0.505516469478607,0.510571658611298,
Lesotho,LS,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/lesotho,AFREC Database,154.117919921875,151.117080688477,165.062301635742,169.438766479492,153.589340209961,177.990432739258,267.085601806641,279.475158691406,292.010223388672,320.917755126953,340.104217529297,274.169311523438,134.145767211914,245.670715332031,179.437835693359,184.86083984375,190.409744262695,227.35823059082,228.511138916016,235.568481445313,243.008605957031,226.057922363281,
Lesotho,LS,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/lesotho,AFREC Database,288.0,285.0,314.0,325.0,297.0,347.0,525.0,554.0,584.0,648.0,694.0,565.931030273438,280.355041503906,520.173645019531,385.035003662109,402.006713867188,419.628967285156,507.768005371094,517.123046875,540.083618164063,564.318664550781,531.575866699219,
Lesotho,LS,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/lesotho,AFREC Database,12.0,40.0,16.0,38.0,25.0,13.0,40.0,50.0,50.0,107.0,121.0,247.0,215.0,219.002304077148,223.969100952148,245.12629699707,247.672698974609,375.671997070313,383.226806640625,388.609405517578,394.549896240234,426.821014404297,
Lesotho,LS,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/lesotho,AFREC Database,12.0,40.0,16.0,38.0,25.0,13.0,40.0,50.0,50.0,107.0,121.0,247.0,215.0,219.002304077148,223.969100952148,245.12629699707,247.672698974609,375.671997070313,383.226806640625,388.609405517578,394.549896240234,425.657989501953,
Lesotho,LS,Energy intensity level of primary energy (MJ/2017 PPP GDP),MJ/USD PPP 2017,Energy,Efficiency,/aep/country/lesotho,Tracking SDG7/WBG,13.5530996322632,13.2368001937866,13.0378999710083,11.5306997299194,11.5333995819092,11.4069004058838,11.1370000839233,10.9257001876831,10.7714996337891,11.1343002319336,10.6406002044678,11.4547004699707,10.8142004013062,9.09749984741211,8.94250011444092,8.13500022888184,7.85780000686646,8.42199993133545,8.19369983673096,8.36909961700439,8.18200016021729,10.4188995361328,
Liberia,LR,Electricity export (GWh),GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Liberia,LR,Electricity final consumption (GWh),GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,19.8162403106689,20.5262603759766,20.5262603759766,19.4289493560791,20.009880065918,20.5262603759766,21.3008403778076,21.4299392700195,7.64761018753052,12.6219396591187,19.0503101348877,25.076229095459,25.7217102050781,25.7217102050781,67.9690399169922,70.2839965820313,72.7954788208008,75.7446975708008,77.0093383789063,78.3938980102539,79.8977203369141,402.923278808594,
Liberia,LR,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/liberia,AFREC Database,6.86985206604004,6.86237192153931,6.70165777206421,6.23475503921509,6.29951906204224,6.2940239906311,6.30979347229004,6.10030031204224,2.08780360221863,3.31151700019836,4.82515382766724,6.16098308563232,6.1512188911438,6.00092458724976,15.4800977706909,15.6199817657471,15.7776927947998,16.0072288513184,15.8667116165161,15.7489576339722,15.654393196106,77.010124206543,
Liberia,LR,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Liberia,LR,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,30.7000007629395,31.7999992370605,31.7999992370605,30.1000003814697,31.0,31.7999992370605,33.0,33.2000007629395,11.8479404449463,19.5543346405029,29.5133895874023,38.8489532470703,39.8489532470703,39.8489532470703,104.0,107.722244262695,112.062004089355,117.049728393555,122.731170654297,129.167633056641,136.437149047852,165.539459228516,
Liberia,LR,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Liberia,LR,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.339279174805,
Liberia,LR,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Liberia,LR,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29999995231628,1.30112671852112,1.30324196815491,1.30701446533203,1.31079995632172,1.3152996301651,1.32045388221741,148.791778564453,
Liberia,LR,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29999995231628,1.30112671852112,1.30324196815491,1.30701446533203,1.31079995632172,1.3152996301651,1.32045388221741,1.45249938964844,
Liberia,LR,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/liberia,AFREC Database,10.6430110931396,10.6314268112183,10.3824424743652,9.65909767150879,9.75943279266357,9.75092220306396,9.77535057067871,9.45079517364502,3.2344970703125,5.13031244277954,7.47529268264771,9.54480457305908,9.52967834472656,9.29683685302734,23.9823055267334,24.2294635772705,24.5707740783691,25.0124797821045,25.5571422576904,26.2133865356445,26.9909019470215,60.0776519775391,
Liberia,LR,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,30.7000007629395,31.7999992370605,31.7999992370605,30.1000003814697,31.0,31.7999992370605,33.0,33.2000007629395,11.8479404449463,19.5543346405029,29.5133895874023,38.8489532470703,39.8489532470703,39.8489532470703,105.300003051758,109.023368835449,113.365249633789,118.356742858887,124.041969299316,130.482925415039,137.757598876953,314.331237792969,
Liberia,LR,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.759399414063,
Liberia,LR,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/liberia,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.759399414063,
Libya,LY,Electricity export (GWh),GWh,Electricity,Supply,/aep/country/libya,AFREC Database,0.0,0.0,0.0,0.0,0.0,152.0,126.0,104.0,117.0,146.0,152.0,125.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Libya,LY,Electricity final consumption (GWh),GWh,Electricity,Supply,/aep/country/libya,AFREC Database,10132.0,10436.0,13248.0,14327.0,15373.0,19042.0,21573.0,21883.0,18334.0,18325.0,19796.0,15808.0,12994.0,14253.0,10890.0,11675.994140625,13980.0,14562.28515625,15177.947265625,15830.0458984375,16521.998046875,21046.189453125,
Libya,LY,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/libya,AFREC Database,1891.79821777344,1918.18273925781,2396.73706054688,2551.12573242188,2694.767578125,3287.24755859375,3667.982421875,3665.27197265625,3028.87231445313,2993.76586914063,3208.87524414063,2552.35278320313,2096.3955078125,2300.3662109375,1755.28857421875,1872.66625976563,2221.4267578125,2284.41845703125,2345.5498046875,2409.49438476563,2479.9716796875,3119.9541015625,
Libya,LY,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,/aep/country/libya,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Libya,LY,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,/aep/country/libya,AFREC Database,15300.0,15376.0,15345.0,18943.0,20202.0,22500.0,23992.0,25694.0,28667.0,30426.0,32753.0,28648.66015625,31173.7734375,37913.0,37731.0,37503.0,36422.0,37404.515625,38435.203125,39516.3046875,40650.3125,76440.1015625,
Libya,LY,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/libya,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Libya,LY,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/libya,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Libya,LY,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,/aep/country/libya,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Libya,LY,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,/aep/country/libya,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76000022888184,8.76000022888184,8.76000022888184,9.0,8.0,8.0,8.26453876495361,8.53792953491211,8.84386825561523,9.18403148651123,8.0,
Libya,LY,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/libya,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76000022888184,8.76000022888184,8.76000022888184,9.0,8.0,8.0,8.26453876495361,8.53792953491211,8.84386825561523,9.18403148651123,8.0,
Libya,LY,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/libya,AFREC Database,2856.7421875,2826.17651367188,2776.11181640625,3373.07006835938,3541.25390625,3884.20703125,4079.27661132813,4303.591796875,4735.9375,4970.71337890625,5309.16796875,4627.0146484375,5030.85400390625,6120.39111328125,6083.06640625,6016.2421875,5788.7392578125,5869.02490234375,5940.9677734375,6016.12890625,6103.03857421875,11332.9091796875,
Libya,LY,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/libya,AFREC Database,15300.0,15376.0,15345.0,18943.0,20202.0,22500.0,23992.0,25694.0,28667.0,30426.0,32753.0,28657.419921875,31182.533203125,37921.76171875,37740.0,37511.0,36430.0,37412.78125,38443.7421875,39525.1484375,40659.49609375,76448.1015625,
Libya,LY,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/libya,AFREC Database,0.0,0.0,0.0,0.0,0.0,152.0,126.0,77.0,69.0,95.0,70.0,56.0,61.0,64.0,88.0,0.0,376.0,376.065704345703,390.127899169922,411.958587646484,442.343597412109,1384.900390625,
Libya,LY,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/libya,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,-48.0,-51.0,-82.0,-69.0,47.0,63.0,88.0,0.0,376.0,376.065704345703,390.127899169922,411.958587646484,442.343597412109,1384.900390625,
Madagascar,MG,Electricity export (GWh),GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Madagascar,MG,Electricity final consumption (GWh),GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,572.56201171875,609.629028320313,570.768981933594,660.885986328125,674.103698730469,735.768005371094,749.450988769531,768.908996582031,820.007995605469,793.0,838.0,880.0,927.0,961.677001953125,1007.07702636719,1011.09417724609,1057.03100585938,1664.32995605469,1318.84094238281,1371.7265625,1428.6640625,1676.90002441406,
Madagascar,MG,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/madagascar,AFREC Database,36.3143844604492,37.4904136657715,34.0450286865234,38.2476196289063,37.8646125793457,40.1253890991211,39.6949310302734,39.5661201477051,41.0076370239258,38.5529365539551,39.6186790466309,40.4710273742676,41.4828758239746,41.8827896118164,42.6912040710449,41.7219696044922,42.4603385925293,65.0868988037109,50.2170562744141,50.8618965148926,51.5934524536133,58.9915390014648,
Madagascar,MG,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.375560760498,27.1026306152344,28.1796646118164,24.7199993133545,
Madagascar,MG,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,240.0,269.0,245.0,286.0,346.0,341.0,366.0,333.0,540.0,501.0,478.0,1482.19201660156,1511.83581542969,1542.07250976563,1573.0,1678.43395996094,1690.74169921875,1444.6689453125,1563.99816894531,1699.25891113281,1853.30688476563,1000.13000488281,
Madagascar,MG,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Madagascar,MG,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,539.648986816406,563.963012695313,535.403015136719,611.629028320313,637.0009765625,647.903015136719,637.921997070313,719.081970214844,699.651977539063,734.0,711.0,967.080993652344,816.782409667969,857.621520996094,901.0,970.555358886719,1046.68469238281,783.755981445313,846.372375488281,909.748107910156,978.601501464844,683.919982910156,
Madagascar,MG,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Madagascar,MG,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,539.648986816406,563.963012695313,535.403015136719,611.629028320313,637.0009765625,647.903015136719,637.921997070313,719.081970214844,699.651977539063,734.0,711.0,967.080993652344,816.782409667969,857.621520996094,901.0,970.555358886719,1046.68469238281,809.755981445313,872.747924804688,936.850769042969,1006.78118896484,732.329956054688,
Madagascar,MG,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6900005340576,
Madagascar,MG,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/madagascar,AFREC Database,49.4487457275391,51.2248077392578,46.5492057800293,51.9487075805664,55.2154693603516,53.9302024841309,53.1730728149414,54.1374893188477,61.9935417175293,60.0414619445801,56.213134765625,112.641586303711,104.204719543457,104.511054992676,104.875839233398,109.308372497559,109.96085357666,88.1637268066406,92.7831420898438,97.7436141967773,103.286575317383,60.9460792541504,
Madagascar,MG,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,779.648986816406,832.963012695313,780.403015136719,897.629028320313,983.0009765625,988.903015136719,1003.92199707031,1052.08190917969,1239.65197753906,1235.0,1189.0,2449.27294921875,2328.6181640625,2399.69409179688,2474.0,2648.9892578125,2737.42626953125,2254.4248046875,2436.74609375,2636.10961914063,2860.08813476563,1732.4599609375,
Madagascar,MG,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Madagascar,MG,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/madagascar,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Madagascar,MG,Energy intensity level of primary energy (MJ/2017 PPP GDP),MJ/USD PPP 2017,Energy,Efficiency,/aep/country/madagascar,Tracking SDG7/WBG,7.75839996337891,7.18340015411377,8.61660003662109,8.32320022583008,8.20639991760254,8.01930046081543,7.79379987716675,7.64699983596802,7.49480009078979,8.01809978485107,8.50209999084473,8.72369956970215,8.77690029144287,8.34860038757324,8.17609977722168,8.11520004272461,7.89540004730225,7.97609996795654,8.48560047149658,8.57689952850342,9.40670013427734,9.34850025177002,
Malawi,MW,Electricity export (GWh),GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112000003457069,0.112000003457069,0.112000003457069,0.111999899148941,21.9806995391846,
Malawi,MW,Electricity final consumption (GWh),GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,1673.56005859375,1709.69995117188,1787.5400390625,1826.4599609375,2018.28002929688,2103.07006835938,2155.88989257813,2203.14990234375,2450.57006835938,2639.61010742188,2700.77001953125,2417.2099609375,3016.8408203125,3368.73486328125,3658.83251953125,3646.59692382813,3823.14331054688,3871.515625,3921.93139648438,3974.36352539063,4028.79931640625,1999.10949707031,
Malawi,MW,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/malawi,AFREC Database,147.111022949219,146.179931640625,148.79167175293,148.051055908203,159.220077514648,161.281967163086,160.536773681641,159.175979614258,171.714004516602,179.387145996094,178.067657470703,154.675506591797,187.412734985352,203.215576171875,214.357452392578,207.504150390625,211.321670532227,207.899002075195,204.643157958984,201.552627563477,198.622589111328,95.8382873535156,
Malawi,MW,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Malawi,MW,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,181.0,185.0,193.0,175.0,193.0,206.0,212.0,218.0,242.0,240.0,210.0,6.0,6.59999990463257,43.382194519043,8.0,8.12367916107178,8.2418327331543,8.35505390167236,8.46383953094482,8.5686206817627,8.66976165771484,217.995010375977,
Malawi,MW,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525600016117096,0.525600016117096,0.525600016117096,1.0,1.0,1.0,1.0030996799469,1.00620996952057,1.00969791412354,1.0135326385498,1.0135326385498,
Malawi,MW,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,1023.0,1045.0,1093.0,1139.0,1259.0,1307.0,1339.0,1367.0,1521.0,1659.0,1733.0,1733.0,2163.7890625,2380.16796875,2618.0,2658.80590820313,2702.07592773438,2747.75805664063,2795.82641601563,2846.27563476563,3374.69653320313,2048.1669921875,
Malawi,MW,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Malawi,MW,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,1023.0,1045.0,1093.0,1139.0,1259.0,1307.0,1339.0,1367.0,1521.0,1659.0,1733.0,1736.3515625,2167.42333984375,2392.82568359375,2631.86010742188,2672.93115234375,2716.5625,2762.783203125,2811.412109375,2862.52587890625,3391.72314453125,2049.37670898438,
Malawi,MW,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82599997520447,3.10859990119934,12.1320838928223,12.8599996566772,13.1251449584961,13.4865112304688,14.0220851898193,14.5795402526855,15.2405300140381,16.0130767822266,0.196063995361328,
Malawi,MW,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/malawi,AFREC Database,105.835266113281,105.165420532227,107.044364929199,106.51155090332,114.546813964844,116.03018951416,115.494079589844,114.515098571777,123.535255432129,129.05549621582,128.106231689453,111.491836547852,135.055053710938,146.961807250977,154.659606933594,152.561431884766,150.611724853516,148.809097290039,147.13883972168,145.602310180664,167.641738891602,108.698944091797,
Malawi,MW,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,1204.0,1230.0,1286.0,1314.0,1452.0,1513.0,1551.0,1585.0,1763.0,1899.0,1943.0,1742.3515625,2174.02319335938,2436.20776367188,2639.86010742188,2681.0546875,2724.80419921875,2771.13818359375,2819.8759765625,2871.09448242188,3400.39282226563,2267.37158203125,
Malawi,MW,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9322004318237,
Malawi,MW,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/malawi,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.112000003457069,-0.112000003457069,-0.112000003457069,-0.111999899148941,-11.0485000610352,
Mali,ML,Electricity export (GWh),GWh,Electricity,Supply,/aep/country/mali,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.935607910156,
Mali,ML,Electricity final consumption (GWh),GWh,Electricity,Supply,/aep/country/mali,AFREC Database,693.034973144531,730.530029296875,776.325988769531,808.195983886719,1034.85095214844,1127.2509765625,1174.35900878906,1148.73706054688,1221.85900878906,1340.01904296875,1424.52099609375,1453.96057128906,1507.61352539063,2610.75,2245.24658203125,2413.98168945313,3059.0,2882.00244140625,3039.85717773438,3216.07592773438,3413.0,7779.0302734375,
Mali,ML,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/mali,AFREC Database,63.1887855529785,64.687255859375,66.7008056640625,67.3208847045898,83.5102081298828,88.0750198364258,88.7845840454102,83.9989624023438,86.4224090576172,91.7406539916992,94.4950866699219,93.556526184082,94.1866073608398,158.44026184082,132.362609863281,138.195236206055,169.993179321289,155.431182861328,159.090591430664,163.342636108398,168.259201049805,372.334594726563,
Mali,ML,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,/aep/country/mali,AFREC Database,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.7039985656738,57.5578536987305,60.5788345336914,67.1621398925781,70.7677001953125,71.1536560058594,57.2000007629395,
Mali,ML,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,/aep/country/mali,AFREC Database,517.0,562.0,451.0,399.0,552.0,575.0,611.0,698.0,764.0,844.0,944.0,952.869689941406,863.986022949219,1796.03234863281,1320.3466796875,1424.65612792969,1542.85705566406,1561.87744140625,1704.00512695313,1866.18713378906,2052.33764648438,6369.76123046875,
Mali,ML,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/mali,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mali,ML,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/mali,AFREC Database,245.0,250.0,431.0,524.0,583.0,643.0,668.0,658.0,666.0,679.0,695.0,723.588073730469,766.144592285156,786.995483398438,701.394653320313,743.572387695313,788.947509765625,837.9208984375,890.9453125,948.535583496094,1011.28143310547,1588.57165527344,
Mali,ML,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,/aep/country/mali,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Mali,ML,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,/aep/country/mali,AFREC Database,297.0,302.0,483.0,576.0,635.0,695.0,720.0,710.0,718.0,731.0,747.0,775.651062011719,818.207580566406,839.059509277344,760.394653320313,805.309936523438,853.601440429688,905.708190917969,965.43017578125,1026.76416015625,1090.05749511719,1713.77099609375,
Mali,ML,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/mali,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063000001013279,0.063000001013279,0.0640000030398369,7.0,7.03355312347412,7.09607982635498,7.2084527015686,7.32270002365112,7.46087074279785,7.6224422454834,67.9993667602539,
Mali,ML,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/mali,AFREC Database,74.2179946899414,76.5058059692383,80.2479248046875,81.2152786254883,95.7882995605469,99.2283630371094,100.627044677734,102.957015991211,104.822250366211,107.827964782715,112.171875,111.223350524902,105.093315124512,159.917510986328,122.664588928223,127.660720825195,133.174728393555,133.081039428711,139.704605102539,146.931304931641,154.918518066406,386.909240722656,
Mali,ML,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/mali,AFREC Database,814.0,864.0,934.0,975.0,1187.0,1270.0,1331.0,1408.0,1482.0,1575.0,1691.0,1728.52075195313,1682.19360351563,2635.091796875,2080.7412109375,2229.96606445313,2396.45849609375,2467.58569335938,2669.43530273438,2892.951171875,3142.39526367188,8083.5322265625,
Mali,ML,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/mali,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4029998779297,359.773590087891,569.175720214844,604.933288574219,663.433715820313,672.061096191406,1658.24304199219,1697.875,1750.83996582031,843.058715820313,
Mali,ML,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/mali,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4029998779297,359.773590087891,569.175720214844,604.933288574219,663.433715820313,672.061096191406,1658.24304199219,1697.875,1750.83996582031,167.123092651367,
